algo,size,joules
quick_sort,10000,0.009460000
quick_sort,10000,0.009399000
quick_sort,10000,0.016845000
quick_sort,10000,0.016663000
quick_sort,10000,0.013122000
quick_sort,10000,0.020507000
quick_sort,10000,0.015442000
quick_sort,10000,0.019836000
quick_sort,10000,0.038574000
quick_sort,10000,0.015686000
quick_sort,10000,0.026551000
quick_sort,10000,0.019958000
quick_sort,10000,0.012939000
quick_sort,10000,0.008911000
quick_sort,10000,0.009765000
quick_sort,10000,0.012024000
quick_sort,10000,0.010314000
quick_sort,10000,0.000000000
quick_sort,10000,0.006835000
quick_sort,10000,0.010864000
quick_sort,10000,0.009887000
quick_sort,10000,0.010742000
quick_sort,10000,0.018006000
quick_sort,10000,0.010009000
quick_sort,10000,0.011536000
quick_sort,10000,0.011840000
quick_sort,10000,0.009888000
quick_sort,10000,0.009949000
quick_sort,10000,0.011169000
quick_sort,10000,0.010376000
quick_sort,10000,0.009460000
quick_sort,10000,0.020508000
quick_sort,10000,0.021546000
quick_sort,10000,0.010621000
quick_sort,10000,0.008911000
quick_sort,10000,0.008789000
quick_sort,10000,0.009583000
quick_sort,10000,0.019593000
quick_sort,10000,0.010986000
quick_sort,10000,0.011109000
quick_sort,10000,0.008240000
quick_sort,10000,0.008850000
quick_sort,10000,0.010010000
quick_sort,10000,0.019471000
quick_sort,10000,0.009521000
quick_sort,10000,0.012268000
quick_sort,10000,0.032287000
quick_sort,10000,0.033814000
quick_sort,10000,0.013611000
quick_sort,10000,0.048279000
quick_sort,10000,0.011048000
quick_sort,10000,0.012573000
quick_sort,10000,0.015075000
quick_sort,10000,0.033630000
quick_sort,10000,0.008972000
quick_sort,10000,0.010925000
quick_sort,10000,0.009033000
quick_sort,10000,0.013001000
quick_sort,10000,0.010926000
quick_sort,10000,0.007996000
quick_sort,10000,0.008240000
quick_sort,10000,0.024536000
quick_sort,10000,0.025330000
quick_sort,10000,0.019165000
quick_sort,10000,0.040589000
quick_sort,10000,0.012939000
quick_sort,10000,0.026794000
quick_sort,10000,0.009216000
quick_sort,10000,0.013183000
quick_sort,10000,0.012268000
quick_sort,10000,0.014832000
quick_sort,10000,0.029419000
quick_sort,10000,0.016785000
quick_sort,10000,0.029968000
quick_sort,10000,0.016052000
quick_sort,10000,0.009583000
quick_sort,10000,0.010071000
quick_sort,10000,0.008057000
quick_sort,10000,0.022888000
quick_sort,10000,0.012207000
quick_sort,10000,0.009583000
quick_sort,10000,0.009033000
quick_sort,10000,0.017456000
quick_sort,10000,0.021240000
quick_sort,10000,0.010315000
quick_sort,10000,0.010132000
quick_sort,10000,0.032288000
quick_sort,10000,0.048767000
quick_sort,10000,0.033752000
quick_sort,10000,0.009155000
quick_sort,10000,0.009522000
quick_sort,10000,0.015319000
quick_sort,10000,0.016601000
quick_sort,10000,0.032226000
quick_sort,10000,0.011597000
quick_sort,10000,0.008790000
quick_sort,10000,0.015503000
quick_sort,10000,0.013611000
quick_sort,10000,0.008789000
quick_sort,10000,0.009033000
quick_sort,10000,0.027222000
quick_sort,10000,0.009399000
quick_sort,10000,0.012512000
quick_sort,10000,0.026794000
quick_sort,10000,0.012940000
quick_sort,10000,0.011596000
quick_sort,10000,0.012695000
quick_sort,10000,0.009460000
quick_sort,10000,0.012573000
quick_sort,10000,0.031128000
quick_sort,10000,0.014831000
quick_sort,10000,0.011536000
quick_sort,10000,0.017028000
quick_sort,10000,0.017212000
quick_sort,10000,0.032349000
quick_sort,10000,0.008606000
quick_sort,10000,0.010559000
quick_sort,10000,0.050232000
quick_sort,10000,0.018188000
quick_sort,10000,0.007935000
quick_sort,10000,0.014526000
quick_sort,10000,0.011413000
quick_sort,10000,0.018738000
quick_sort,10000,0.008728000
quick_sort,10000,0.009644000
quick_sort,10000,0.010986000
quick_sort,10000,0.020568000
quick_sort,10000,0.012268000
quick_sort,10000,0.023682000
quick_sort,10000,0.017700000
quick_sort,10000,0.016968000
quick_sort,10000,0.015259000
quick_sort,10000,0.015686000
quick_sort,10000,0.010986000
quick_sort,10000,0.021607000
quick_sort,10000,0.015319000
quick_sort,10000,0.016357000
quick_sort,10000,0.016968000
quick_sort,10000,0.017029000
quick_sort,10000,0.023315000
quick_sort,10000,0.010986000
quick_sort,10000,0.013061000
quick_sort,10000,0.016174000
quick_sort,10000,0.032654000
quick_sort,10000,0.021668000
quick_sort,10000,0.009338000
quick_sort,10000,0.016541000
quick_sort,10000,0.016907000
quick_sort,10000,0.009888000
quick_sort,10000,0.011901000
quick_sort,10000,0.014526000
quick_sort,10000,0.008911000
quick_sort,10000,0.009400000
quick_sort,10000,0.009765000
quick_sort,10000,0.008545000
quick_sort,10000,0.008545000
quick_sort,10000,0.020935000
quick_sort,10000,0.009522000
quick_sort,10000,0.016968000
quick_sort,10000,0.032959000
quick_sort,10000,0.015137000
quick_sort,10000,0.030884000
quick_sort,10000,0.016540000
quick_sort,10000,0.016174000
quick_sort,10000,0.017273000
quick_sort,10000,0.023132000
quick_sort,10000,0.011048000
quick_sort,10000,0.024597000
quick_sort,10000,0.016479000
quick_sort,10000,0.017578000
quick_sort,10000,0.016358000
quick_sort,10000,0.009461000
quick_sort,10000,0.015381000
quick_sort,10000,0.008606000
quick_sort,10000,0.008545000
quick_sort,10000,0.010864000
quick_sort,10000,0.011475000
quick_sort,10000,0.008178000
quick_sort,10000,0.010193000
quick_sort,10000,0.013245000
quick_sort,10000,0.012207000
quick_sort,10000,0.014526000
quick_sort,10000,0.015686000
quick_sort,10000,0.008484000
quick_sort,10000,0.015626000
quick_sort,10000,0.013672000
quick_sort,10000,0.015930000
quick_sort,10000,0.011047000
quick_sort,10000,0.011841000
quick_sort,10000,0.029418000
quick_sort,10000,0.015258000
quick_sort,10000,0.011414000
quick_sort,10000,0.011230000
quick_sort,10000,0.014832000
quick_sort,10000,0.016113000
quick_sort,10000,0.010010000
quick_sort,10000,0.010925000
quick_sort,10000,0.018738000
quick_sort,10000,0.008362000
quick_sort,10000,0.008362000
quick_sort,10000,0.009155000
quick_sort,10000,0.011535000
quick_sort,10000,0.011291000
quick_sort,10000,0.011475000
quick_sort,10000,0.020569000
quick_sort,10000,0.011597000
quick_sort,10000,0.009277000
quick_sort,10000,0.020142000
quick_sort,10000,0.010925000
quick_sort,10000,0.011658000
quick_sort,10000,0.010437000
quick_sort,10000,0.009522000
quick_sort,10000,0.031922000
quick_sort,10000,0.011109000
quick_sort,10000,0.041382000
quick_sort,10000,0.033875000
quick_sort,10000,0.035462000
quick_sort,10000,0.011170000
quick_sort,10000,0.033631000
quick_sort,10000,0.012696000
quick_sort,10000,0.010071000
quick_sort,10000,0.011719000
quick_sort,10000,0.009765000
quick_sort,10000,0.020020000
quick_sort,10000,0.018494000
quick_sort,10000,0.010559000
quick_sort,10000,0.012146000
quick_sort,10000,0.011902000
quick_sort,10000,0.011048000
quick_sort,10000,0.024475000
quick_sort,10000,0.021912000
quick_sort,10000,0.010132000
quick_sort,10000,0.012695000
quick_sort,10000,0.011475000
quick_sort,10000,0.010681000
quick_sort,10000,0.012269000
quick_sort,10000,0.010925000
quick_sort,10000,0.010681000
quick_sort,10000,0.010131000
quick_sort,10000,0.009278000
quick_sort,10000,0.008301000
quick_sort,10000,0.008667000
quick_sort,10000,0.012634000
quick_sort,10000,0.012146000
quick_sort,10000,0.008667000
quick_sort,10000,0.009827000
quick_sort,10000,0.019958000
quick_sort,10000,0.009765000
quick_sort,10000,0.010193000
quick_sort,10000,0.019898000
quick_sort,10000,0.018798000
quick_sort,10000,0.019531000
quick_sort,10000,0.008850000
quick_sort,10000,0.021424000
quick_sort,10000,0.010559000
quick_sort,10000,0.020142000
quick_sort,10000,0.018921000
quick_sort,10000,0.020325000
quick_sort,10000,0.010254000
quick_sort,10000,0.009705000
quick_sort,10000,0.011353000
quick_sort,10000,0.009644000
quick_sort,10000,0.010254000
quick_sort,10000,0.007995000
quick_sort,10000,0.006165000
quick_sort,10000,0.007386000
quick_sort,10000,0.007812000
quick_sort,10000,0.010010000
quick_sort,10000,0.009888000
quick_sort,10000,0.009582000
quick_sort,10000,0.009338000
quick_sort,10000,0.009888000
quick_sort,10000,0.012878000
quick_sort,10000,0.023865000
quick_sort,10000,0.022705000
quick_sort,10000,0.013122000
quick_sort,10000,0.023864000
quick_sort,10000,0.023498000
quick_sort,10000,0.026367000
quick_sort,10000,0.009277000
quick_sort,10000,0.009644000
quick_sort,10000,0.025452000
quick_sort,10000,0.014831000
quick_sort,10000,0.015992000
quick_sort,10000,0.016601000
quick_sort,10000,0.027527000
quick_sort,10000,0.032653000
quick_sort,10000,0.016601000
quick_sort,10000,0.028260000
quick_sort,10000,0.011902000
quick_sort,10000,0.051453000
quick_sort,10000,0.035583000
quick_sort,10000,0.031250000
quick_sort,10000,0.011109000
quick_sort,10000,0.015808000
quick_sort,10000,0.015503000
quick_sort,10000,0.011658000
quick_sort,10000,0.009399000
quick_sort,10000,0.021240000
quick_sort,10000,0.011474000
quick_sort,10000,0.010498000
quick_sort,10000,0.009277000
quick_sort,10000,0.008850000
quick_sort,10000,0.009766000
quick_sort,10000,0.010498000
quick_sort,10000,0.009400000
quick_sort,10000,0.010376000
quick_sort,10000,0.008606000
quick_sort,10000,0.009644000
quick_sort,10000,0.018189000
quick_sort,10000,0.011047000
quick_sort,10000,0.010132000
quick_sort,10000,0.009766000
quick_sort,10000,0.018677000
quick_sort,10000,0.010010000
quick_sort,10000,0.021179000
quick_sort,10000,0.030762000
quick_sort,10000,0.022400000
quick_sort,10000,0.029908000
quick_sort,10000,0.029236000
quick_sort,10000,0.011047000
quick_sort,10000,0.016541000
quick_sort,10000,0.015930000
quick_sort,10000,0.033447000
quick_sort,10000,0.009277000
quick_sort,10000,0.009643000
quick_sort,10000,0.009155000
quick_sort,10000,0.011230000
quick_sort,10000,0.026916000
quick_sort,10000,0.008362000
quick_sort,10000,0.013488000
quick_sort,10000,0.009643000
quick_sort,10000,0.016480000
quick_sort,10000,0.030151000
quick_sort,10000,0.009644000
quick_sort,10000,0.032044000
quick_sort,10000,0.009766000
quick_sort,10000,0.016784000
quick_sort,10000,0.015992000
quick_sort,10000,0.009521000
quick_sort,10000,0.025757000
quick_sort,10000,0.010559000
quick_sort,10000,0.020813000
quick_sort,10000,0.010498000
quick_sort,10000,0.009887000
quick_sort,10000,0.010315000
quick_sort,10000,0.009277000
quick_sort,10000,0.018982000
quick_sort,10000,0.018494000
quick_sort,10000,0.008912000
quick_sort,10000,0.032959000
quick_sort,10000,0.015930000
quick_sort,10000,0.016663000
quick_sort,10000,0.010620000
quick_sort,10000,0.009949000
quick_sort,10000,0.014770000
quick_sort,10000,0.020386000
quick_sort,10000,0.021301000
quick_sort,10000,0.021485000
quick_sort,10000,0.008789000
quick_sort,10000,0.011658000
quick_sort,10000,0.018860000
quick_sort,10000,0.009827000
quick_sort,10000,0.008789000
quick_sort,10000,0.011230000
quick_sort,10000,0.010437000
quick_sort,10000,0.010925000
quick_sort,10000,0.011169000
quick_sort,10000,0.009827000
quick_sort,10000,0.009827000
quick_sort,10000,0.009949000
quick_sort,10000,0.008911000
quick_sort,10000,0.010620000
quick_sort,10000,0.032654000
quick_sort,10000,0.017578000
quick_sort,10000,0.017334000
quick_sort,10000,0.027771000
quick_sort,10000,0.009338000
quick_sort,10000,0.015869000
quick_sort,10000,0.011902000
quick_sort,10000,0.018189000
quick_sort,10000,0.012024000
quick_sort,10000,0.015381000
quick_sort,10000,0.014465000
quick_sort,10000,0.009582000
quick_sort,10000,0.012634000
quick_sort,10000,0.009766000
quick_sort,10000,0.025574000
quick_sort,10000,0.011841000
quick_sort,10000,0.007263000
quick_sort,10000,0.016175000
quick_sort,10000,0.007507000
quick_sort,10000,0.014648000
quick_sort,10000,0.020630000
quick_sort,10000,0.010010000
quick_sort,10000,0.008240000
quick_sort,10000,0.010986000
quick_sort,10000,0.017151000
quick_sort,10000,0.030639000
quick_sort,10000,0.027405000
quick_sort,10000,0.009094000
quick_sort,10000,0.011109000
quick_sort,10000,0.012390000
quick_sort,10000,0.017639000
quick_sort,10000,0.032959000
quick_sort,10000,0.010437000
quick_sort,10000,0.009582000
quick_sort,10000,0.011779000
quick_sort,10000,0.008484000
quick_sort,10000,0.020203000
quick_sort,10000,0.010681000
quick_sort,10000,0.020996000
quick_sort,10000,0.019836000
quick_sort,10000,0.024109000
quick_sort,10000,0.011047000
quick_sort,10000,0.009827000
quick_sort,10000,0.008728000
quick_sort,10000,0.009217000
quick_sort,10000,0.009155000
quick_sort,10000,0.010926000
quick_sort,10000,0.010804000
quick_sort,10000,0.019165000
quick_sort,10000,0.009521000
quick_sort,10000,0.021912000
quick_sort,10000,0.021240000
quick_sort,10000,0.009156000
quick_sort,10000,0.010315000
quick_sort,10000,0.020080000
quick_sort,10000,0.010498000
quick_sort,10000,0.021057000
quick_sort,10000,0.011170000
quick_sort,10000,0.021179000
quick_sort,10000,0.011230000
quick_sort,10000,0.022705000
quick_sort,10000,0.031067000
quick_sort,10000,0.010315000
quick_sort,10000,0.009705000
quick_sort,10000,0.009400000
quick_sort,10000,0.009095000
quick_sort,10000,0.019897000
quick_sort,10000,0.008972000
quick_sort,10000,0.008606000
quick_sort,10000,0.009277000
quick_sort,10000,0.007507000
quick_sort,10000,0.008179000
quick_sort,10000,0.010193000
quick_sort,10000,0.009277000
quick_sort,10000,0.019287000
quick_sort,10000,0.018676000
quick_sort,10000,0.030945000
quick_sort,10000,0.018066000
quick_sort,10000,0.016907000
quick_sort,10000,0.015198000
quick_sort,10000,0.011963000
quick_sort,10000,0.022766000
quick_sort,10000,0.008179000
quick_sort,10000,0.034546000
quick_sort,10000,0.011413000
quick_sort,10000,0.007630000
quick_sort,10000,0.006958000
quick_sort,10000,0.007019000
quick_sort,10000,0.028137000
quick_sort,10000,0.009094000
quick_sort,10000,0.012207000
quick_sort,10000,0.033325000
quick_sort,10000,0.013794000
quick_sort,10000,0.016297000
quick_sort,10000,0.012757000
quick_sort,10000,0.014405000
quick_sort,10000,0.034180000
quick_sort,10000,0.012207000
quick_sort,10000,0.010193000
quick_sort,10000,0.009094000
quick_sort,10000,0.016358000
quick_sort,10000,0.026977000
quick_sort,10000,0.009949000
quick_sort,10000,0.015320000
quick_sort,10000,0.034668000
quick_sort,10000,0.024353000
quick_sort,10000,0.025024000
quick_sort,10000,0.026794000
quick_sort,10000,0.008179000
quick_sort,10000,0.009033000
quick_sort,10000,0.009156000
quick_sort,10000,0.008362000
quick_sort,10000,0.018432000
quick_sort,10000,0.010986000
quick_sort,10000,0.035462000
quick_sort,10000,0.011230000
quick_sort,10000,0.011475000
quick_sort,10000,0.023743000
quick_sort,10000,0.019592000
quick_sort,10000,0.019104000
quick_sort,10000,0.011291000
quick_sort,10000,0.009826000
quick_sort,10000,0.006591000
quick_sort,10000,0.007630000
quick_sort,10000,0.009277000
quick_sort,10000,0.010010000
quick_sort,10000,0.008972000
quick_sort,10000,0.009705000
quick_sort,10000,0.008422000
quick_sort,10000,0.020080000
quick_sort,10000,0.010070000
quick_sort,10000,0.009583000
quick_sort,10000,0.010987000
quick_sort,10000,0.010987000
quick_sort,10000,0.011291000
quick_sort,10000,0.010743000
quick_sort,10000,0.018494000
quick_sort,10000,0.010559000
quick_sort,10000,0.010315000
quick_sort,10000,0.008240000
quick_sort,10000,0.020935000
quick_sort,10000,0.008606000
quick_sort,10000,0.008789000
quick_sort,10000,0.009949000
quick_sort,10000,0.010254000
quick_sort,10000,0.019287000
quick_sort,10000,0.009400000
quick_sort,10000,0.019531000
quick_sort,10000,0.009949000
quick_sort,10000,0.009766000
quick_sort,10000,0.009034000
quick_sort,10000,0.010681000
quick_sort,10000,0.009521000
quick_sort,10000,0.008789000
quick_sort,10000,0.009949000
quick_sort,10000,0.010864000
quick_sort,10000,0.010620000
quick_sort,10000,0.009826000
quick_sort,10000,0.009827000
quick_sort,10000,0.020996000
quick_sort,10000,0.021667000
quick_sort,10000,0.020264000
quick_sort,10000,0.015015000
quick_sort,10000,0.016662000
quick_sort,10000,0.017639000
quick_sort,10000,0.008545000
quick_sort,10000,0.015869000
quick_sort,10000,0.034180000
quick_sort,10000,0.012329000
quick_sort,10000,0.013794000
quick_sort,10000,0.010376000
quick_sort,10000,0.009583000
quick_sort,10000,0.012695000
quick_sort,10000,0.007630000
quick_sort,10000,0.009644000
quick_sort,10000,0.011109000
quick_sort,10000,0.009278000
quick_sort,10000,0.019653000
quick_sort,10000,0.009704000
quick_sort,10000,0.019287000
quick_sort,10000,0.009155000
quick_sort,10000,0.010009000
quick_sort,10000,0.019471000
quick_sort,10000,0.011658000
quick_sort,10000,0.066040000
quick_sort,10000,0.013306000
quick_sort,10000,0.031861000
quick_sort,10000,0.035156000
quick_sort,10000,0.014954000
quick_sort,10000,0.011048000
quick_sort,10000,0.017090000
quick_sort,10000,0.016845000
quick_sort,10000,0.018738000
quick_sort,10000,0.030213000
quick_sort,10000,0.012146000
quick_sort,10000,0.015015000
quick_sort,10000,0.016296000
quick_sort,10000,0.015869000
quick_sort,10000,0.029663000
quick_sort,10000,0.017517000
quick_sort,10000,0.012512000
quick_sort,10000,0.024353000
quick_sort,10000,0.015869000
quick_sort,10000,0.033386000
quick_sort,10000,0.028992000
quick_sort,10000,0.009277000
quick_sort,10000,0.029114000
quick_sort,10000,0.014222000
quick_sort,10000,0.008484000
quick_sort,10000,0.027954000
quick_sort,10000,0.014038000
quick_sort,10000,0.015380000
quick_sort,10000,0.029358000
quick_sort,10000,0.011169000
quick_sort,10000,0.025757000
quick_sort,10000,0.017273000
quick_sort,10000,0.009705000
quick_sort,10000,0.036194000
quick_sort,10000,0.009765000
quick_sort,10000,0.048217000
quick_sort,10000,0.010009000
quick_sort,10000,0.022888000
quick_sort,10000,0.010803000
quick_sort,10000,0.009094000
quick_sort,10000,0.008972000
quick_sort,10000,0.020874000
quick_sort,10000,0.010681000
quick_sort,10000,0.009399000
quick_sort,10000,0.019348000
quick_sort,10000,0.008728000
quick_sort,10000,0.010803000
quick_sort,10000,0.018982000
quick_sort,10000,0.010132000
quick_sort,10000,0.019775000
quick_sort,10000,0.022950000
quick_sort,10000,0.009522000
quick_sort,10000,0.014466000
quick_sort,10000,0.017640000
quick_sort,10000,0.033630000
quick_sort,10000,0.016540000
quick_sort,10000,0.011535000
quick_sort,10000,0.008240000
quick_sort,10000,0.009034000
quick_sort,10000,0.008545000
quick_sort,10000,0.008972000
quick_sort,10000,0.008667000
quick_sort,10000,0.008912000
quick_sort,10000,0.008972000
quick_sort,10000,0.024597000
quick_sort,10000,0.009766000
quick_sort,10000,0.023132000
quick_sort,10000,0.012207000
quick_sort,10000,0.009644000
quick_sort,10000,0.008911000
quick_sort,10000,0.026489000
quick_sort,10000,0.009827000
quick_sort,10000,0.008301000
quick_sort,10000,0.011658000
quick_sort,10000,0.011414000
quick_sort,10000,0.009155000
quick_sort,10000,0.007142000
quick_sort,10000,0.021789000
quick_sort,10000,0.009277000
quick_sort,10000,0.009278000
quick_sort,10000,0.010131000
quick_sort,10000,0.030640000
quick_sort,10000,0.017517000
quick_sort,10000,0.016113000
quick_sort,10000,0.011963000
quick_sort,10000,0.020080000
quick_sort,10000,0.012329000
quick_sort,10000,0.030884000
quick_sort,10000,0.016541000
quick_sort,10000,0.029236000
quick_sort,10000,0.011291000
quick_sort,10000,0.025574000
quick_sort,10000,0.009705000
quick_sort,10000,0.013489000
quick_sort,10000,0.011413000
quick_sort,10000,0.009399000
quick_sort,10000,0.024781000
quick_sort,10000,0.025269000
quick_sort,10000,0.021118000
quick_sort,10000,0.011291000
quick_sort,10000,0.012634000
quick_sort,10000,0.010681000
quick_sort,10000,0.008545000
quick_sort,10000,0.012390000
quick_sort,10000,0.011718000
quick_sort,10000,0.008851000
quick_sort,10000,0.011597000
quick_sort,10000,0.008850000
quick_sort,10000,0.009949000
quick_sort,10000,0.009521000
quick_sort,10000,0.010803000
quick_sort,10000,0.026612000
quick_sort,10000,0.010071000
quick_sort,10000,0.020447000
quick_sort,10000,0.010070000
quick_sort,10000,0.009278000
quick_sort,10000,0.010192000
quick_sort,10000,0.010437000
quick_sort,10000,0.008972000
quick_sort,10000,0.008300000
quick_sort,10000,0.008057000
quick_sort,10000,0.009827000
quick_sort,10000,0.007690000
quick_sort,10000,0.006104000
quick_sort,10000,0.009521000
quick_sort,10000,0.009400000
quick_sort,10000,0.009095000
quick_sort,10000,0.025940000
quick_sort,10000,0.015564000
quick_sort,10000,0.018432000
quick_sort,10000,0.034729000
quick_sort,10000,0.011963000
quick_sort,10000,0.010315000
quick_sort,10000,0.011718000
quick_sort,10000,0.008851000
quick_sort,10000,0.013244000
quick_sort,10000,0.006409000
quick_sort,10000,0.006409000
quick_sort,10000,0.000000000
quick_sort,10000,0.009338000
quick_sort,10000,0.009460000
quick_sort,10000,0.008606000
quick_sort,10000,0.018860000
quick_sort,10000,0.009643000
quick_sort,10000,0.009644000
quick_sort,10000,0.010560000
quick_sort,10000,0.013549000
quick_sort,10000,0.012146000
quick_sort,10000,0.010925000
quick_sort,10000,0.015381000
quick_sort,10000,0.017334000
quick_sort,10000,0.033265000
quick_sort,10000,0.017579000
quick_sort,10000,0.015808000
quick_sort,10000,0.012391000
quick_sort,10000,0.011108000
quick_sort,10000,0.010071000
quick_sort,10000,0.020446000
quick_sort,10000,0.010193000
quick_sort,10000,0.010559000
quick_sort,10000,0.010559000
quick_sort,10000,0.008789000
quick_sort,10000,0.010132000
quick_sort,10000,0.009705000
quick_sort,10000,0.010681000
quick_sort,10000,0.009216000
quick_sort,10000,0.006287000
quick_sort,10000,0.006347000
quick_sort,10000,0.000000000
quick_sort,10000,0.007996000
quick_sort,10000,0.010681000
quick_sort,10000,0.009949000
quick_sort,10000,0.008606000
quick_sort,10000,0.026428000
quick_sort,10000,0.010437000
quick_sort,10000,0.017762000
quick_sort,10000,0.010009000
quick_sort,10000,0.018860000
quick_sort,10000,0.019592000
quick_sort,10000,0.010071000
quick_sort,10000,0.008484000
quick_sort,10000,0.010620000
quick_sort,10000,0.020630000
quick_sort,10000,0.009888000
quick_sort,10000,0.010803000
quick_sort,10000,0.030701000
quick_sort,10000,0.018066000
quick_sort,10000,0.032349000
quick_sort,10000,0.010498000
quick_sort,10000,0.009278000
quick_sort,10000,0.027343000
quick_sort,10000,0.007568000
quick_sort,10000,0.008179000
quick_sort,10000,0.007386000
quick_sort,10000,0.013977000
quick_sort,10000,0.010315000
quick_sort,10000,0.051453000
quick_sort,10000,0.012573000
quick_sort,10000,0.015076000
quick_sort,10000,0.028015000
quick_sort,10000,0.016907000
quick_sort,10000,0.016662000
quick_sort,10000,0.011353000
quick_sort,10000,0.009399000
quick_sort,10000,0.008667000
quick_sort,10000,0.015808000
quick_sort,10000,0.008972000
quick_sort,10000,0.009521000
quick_sort,10000,0.009217000
quick_sort,10000,0.009277000
quick_sort,10000,0.009278000
quick_sort,10000,0.020080000
quick_sort,10000,0.010742000
quick_sort,10000,0.018311000
quick_sort,10000,0.009705000
quick_sort,10000,0.008545000
quick_sort,10000,0.020507000
quick_sort,10000,0.010071000
quick_sort,10000,0.021057000
quick_sort,10000,0.011597000
quick_sort,10000,0.014527000
quick_sort,10000,0.009461000
quick_sort,10000,0.011231000
quick_sort,10000,0.023803000
quick_sort,10000,0.022949000
quick_sort,10000,0.012329000
quick_sort,10000,0.020997000
quick_sort,10000,0.009216000
quick_sort,10000,0.021362000
quick_sort,10000,0.011719000
quick_sort,10000,0.008789000
quick_sort,10000,0.008179000
quick_sort,10000,0.009339000
quick_sort,10000,0.011779000
quick_sort,10000,0.011413000
quick_sort,10000,0.019471000
quick_sort,10000,0.021728000
quick_sort,10000,0.011597000
quick_sort,10000,0.010681000
quick_sort,10000,0.021545000
quick_sort,10000,0.020507000
quick_sort,10000,0.010071000
quick_sort,10000,0.022155000
quick_sort,10000,0.009705000
quick_sort,10000,0.020142000
quick_sort,10000,0.010621000
quick_sort,10000,0.021362000
quick_sort,10000,0.008911000
quick_sort,10000,0.009277000
quick_sort,10000,0.010620000
quick_sort,10000,0.010742000
quick_sort,10000,0.009826000
quick_sort,10000,0.010315000
quick_sort,10000,0.016541000
quick_sort,10000,0.017700000
quick_sort,10000,0.010315000
quick_sort,10000,0.019288000
quick_sort,10000,0.009095000
quick_sort,10000,0.011596000
quick_sort,10000,0.014161000
quick_sort,10000,0.009827000
quick_sort,10000,0.010132000
quick_sort,10000,0.017883000
quick_sort,10000,0.012817000
quick_sort,10000,0.021057000
quick_sort,10000,0.033081000
quick_sort,10000,0.028382000
quick_sort,10000,0.009827000
quick_sort,10000,0.021911000
quick_sort,10000,0.031433000
quick_sort,10000,0.035095000
quick_sort,10000,0.009094000
quick_sort,10000,0.009339000
quick_sort,10000,0.020263000
quick_sort,10000,0.010498000
quick_sort,10000,0.025329000
quick_sort,10000,0.010132000
quick_sort,10000,0.009461000
quick_sort,10000,0.008972000
quick_sort,10000,0.009094000
quick_sort,10000,0.008789000
quick_sort,10000,0.019959000
quick_sort,10000,0.009400000
quick_sort,10000,0.010010000
quick_sort,10000,0.012390000
quick_sort,10000,0.024353000
quick_sort,10000,0.028748000
quick_sort,10000,0.008667000
quick_sort,10000,0.019776000
quick_sort,10000,0.023743000
quick_sort,10000,0.029114000
quick_sort,10000,0.033814000
quick_sort,10000,0.010681000
quick_sort,10000,0.010254000
quick_sort,10000,0.016419000
quick_sort,10000,0.028930000
quick_sort,10000,0.013306000
quick_sort,10000,0.008361000
quick_sort,10000,0.009460000
quick_sort,10000,0.009643000
quick_sort,10000,0.010070000
quick_sort,10000,0.009461000
quick_sort,10000,0.010376000
quick_sort,10000,0.010315000
quick_sort,10000,0.018372000
quick_sort,10000,0.018066000
quick_sort,10000,0.010803000
quick_sort,10000,0.010376000
quick_sort,10000,0.009949000
quick_sort,10000,0.010071000
quick_sort,10000,0.021789000
quick_sort,10000,0.010071000
quick_sort,10000,0.020752000
quick_sort,10000,0.012268000
quick_sort,10000,0.013306000
quick_sort,10000,0.012573000
quick_sort,10000,0.027649000
quick_sort,10000,0.011535000
quick_sort,10000,0.009705000
quick_sort,10000,0.021118000
quick_sort,10000,0.039429000
quick_sort,10000,0.011963000
quick_sort,10000,0.020874000
quick_sort,10000,0.011963000
quick_sort,10000,0.007996000
quick_sort,10000,0.010131000
quick_sort,10000,0.009949000
quick_sort,10000,0.008728000
quick_sort,10000,0.022888000
quick_sort,10000,0.012695000
quick_sort,10000,0.011475000
quick_sort,10000,0.009399000
quick_sort,10000,0.010132000
quick_sort,10000,0.022766000
quick_sort,10000,0.012207000
quick_sort,10000,0.015687000
quick_sort,10000,0.014710000
quick_sort,10000,0.015381000
quick_sort,10000,0.016784000
quick_sort,10000,0.064514000
quick_sort,10000,0.020325000
quick_sort,10000,0.017334000
quick_sort,10000,0.025879000
quick_sort,10000,0.036071000
quick_sort,10000,0.008179000
quick_sort,10000,0.010498000
quick_sort,10000,0.028199000
quick_sort,10000,0.013306000
quick_sort,10000,0.008301000
quick_sort,10000,0.015197000
quick_sort,10000,0.012634000
quick_sort,10000,0.007996000
quick_sort,10000,0.008423000
quick_sort,10000,0.009156000
quick_sort,10000,0.017151000
quick_sort,10000,0.008179000
quick_sort,10000,0.009460000
quick_sort,10000,0.025695000
quick_sort,10000,0.025940000
quick_sort,10000,0.011535000
quick_sort,10000,0.009827000
quick_sort,10000,0.011719000
quick_sort,10000,0.013550000
quick_sort,10000,0.011535000
quick_sort,10000,0.009888000
quick_sort,10000,0.010681000
quick_sort,10000,0.023132000
quick_sort,10000,0.011780000
quick_sort,10000,0.010742000
quick_sort,10000,0.011109000
quick_sort,10000,0.010742000
quick_sort,10000,0.011780000
quick_sort,10000,0.010315000
quick_sort,10000,0.017578000
quick_sort,10000,0.009949000
